TAXRANK_target,target,source,TAXRANK_source,data_source_x,relations_x,relations_y,Hits,Score,data_source_y,_merge
,CYPINIDAE,OSTEICHTHYES,,,,PARENT-CHILD,1.0,12.68,JEFF corpus,right_only
,DORADIDAE,OSTEICHTHYES,,,,PARENT-CHILD,1.0,12.41,JEFF corpus,right_only
,SILURIFORMES,OSTEICHTHYES,,,,PARENT-CHILD,1.0,12.68,JEFF corpus,right_only
,AFFINIS,OSTRACODA,,,,PARENT-CHILD,1.0,9.41,JEFF corpus,right_only
,CHIRONOMIDAE,OSTRACODA,,,,PARENT-CHILD,1.0,12.19,JEFF corpus,right_only
,DIPTERA,OSTRACODA,,,,PARENT-CHILD,1.0,11.41,JEFF corpus,right_only
,SICYDIINAE,PANNELLA,,,,CHILD-PARENT,1.0,13.99,JEFF corpus,right_only
,DENTATIS,PARALICHTHYS,,,,PARENT-CHILD,1.0,13.99,JEFF corpus,right_only
,MYKISS,PARASALMO,,,,PARENT-CHILD,5.0,9.45,JEFF corpus,right_only
,MYKISS,PARASSALMO,,,,CHILD-PARENT,1.0,7.15,JEFF corpus,right_only
,LUCIOPERCA,PARVA,,,,PARENT-CHILD,2.0,9.75,JEFF corpus,right_only
,LINNAEUS,PCRCN,,,,CHILD-PARENT,1.0,8.03,JEFF corpus,right_only
,NANA,PEDICULUS,,,,CHILD-PARENT,1.0,13.0,JEFF corpus,right_only
,JKZVESCENS,PERCA,,,,PARENT-CHILD,1.0,6.79,JEFF corpus,right_only
,JUVIATILIS,PERCA,,,,PARENT-CHILD,2.0,7.79,JEFF corpus,right_only
,LINNAEUS,PERCA,,,,PARENT-CHILD,7.0,9.1,JEFF corpus,right_only
,THRUCHA,PERCICHTHYS,,,,PARENT-CHILD,1.0,13.0,JEFF corpus,right_only
,CYPRINIDAE,PERCIDAE,,,,PARENT-CHILD,1.0,10.54,JEFF corpus,right_only
,FLAVESCENS,PERCIDAE,,,,PARENT-CHILD,1.0,8.96,JEFF corpus,right_only
,FLUVIATILIS,PERCIDAE,,,,PARENT-CHILD,2.0,9.74,JEFF corpus,right_only
,SALMONIDAE,PERCIDAE,,,,PARENT-CHILD,2.0,11.54,JEFF corpus,right_only
,SILURIDAE,PERCIDAE,,,,PARENT-CHILD,1.0,11.54,JEFF corpus,right_only
,TELEOSTEI,PERCIDAE,,,,PARENT-CHILD,1.0,11.19,JEFF corpus,right_only
,PATHERINA,PERCINA,,,,PARENT-CHILD,1.0,10.41,JEFF corpus,right_only
,PERCINA,PERCINA,,,,PARENT-CHILD,1.0,10.09,JEFF corpus,right_only
,AUSTRALIS,PERCOIDES,,,,PARENT-CHILD,1.0,11.09,JEFF corpus,right_only
,FLUVIATILIS,PERCU,,,,CHILD-PARENT,1.0,6.84,JEFF corpus,right_only
,LOTA,PETENYI,,,,CHILD-PARENT,1.0,9.19,JEFF corpus,right_only
,LINNAEUS,PETROMYZON,,,,PARENT-CHILD,4.0,9.69,JEFF corpus,right_only
,SILURIDAE,PETROMYZONTIDAE,,,,PARENT-CHILD,1.0,13.0,JEFF corpus,right_only
,CARBOSINENSIS,PHALACROCORAX,,,,PARENT-CHILD,1.0,13.41,JEFF corpus,right_only
,LINNAEUS,PHALARIS,,,,CHILD-PARENT,1.0,8.03,JEFF corpus,right_only
,ARUNDINACEA,PHALAROIDES,,,,CHILD-PARENT,1.0,13.99,JEFF corpus,right_only
,PIMEPHALES,PHENACOBIUS,,,,PARENT-CHILD,1.0,11.99,JEFF corpus,right_only
,PHOXINUS,PHONIXUS,,,,CHILD-PARENT,1.0,9.24,JEFF corpus,right_only
,EOS,PHOSINUS,,,,CHILD-PARENT,1.0,13.41,JEFF corpus,right_only
,CEPHALUS,PHOXINUS,,,,PARENT-CHILD,2.0,8.55,JEFF corpus,right_only
,CYPRINIDAE,PHOXINUS,,,,PARENT-CHILD,1.0,11.0,JEFF corpus,right_only
,PERCINA,PHOXOCEPHALA,,,,PARENT-CHILD,1.0,11.99,JEFF corpus,right_only
,MINYTREMA,PIMEPHALES,,,,PARENT-CHILD,1.0,10.0,JEFF corpus,right_only
,FLESUS,PLATICHTYS,,,,CHILD-PARENT,1.0,12.41,JEFF corpus,right_only
,HEMIPTERA,PLECOPTERA,,,,PARENT-CHILD,2.0,11.75,JEFF corpus,right_only
,PLECOPTERA,PLECOPTERA,,,,PARENT-CHILD,1.0,11.0,JEFF corpus,right_only
,TRICHOPTERA,PLECOPTERA,,,,PARENT-CHILD,4.0,12.29,JEFF corpus,right_only
,CERATOPHYLLUM,PODOSTEMUM,,,,PARENT-CHILD,3.0,13.99,JEFF corpus,right_only
,POECILIIDAE,POECILIA,,,,PARENT-CHILD,1.0,9.91,JEFF corpus,right_only
,HOLBROOKI,POECILIDAE,,,,CHILD-PARENT,1.0,9.3,JEFF corpus,right_only
,PERCIDAE,POECILIIDAE,,,,PARENT-CHILD,1.0,12.19,JEFF corpus,right_only
,SALMONIDAE,POECILIIDAE,,,,PARENT-CHILD,1.0,10.91,JEFF corpus,right_only
,TELEOSTEI,POECILIIDAE,,,,PARENT-CHILD,1.0,11.83,JEFF corpus,right_only
,RETICULATA,POECILLIA,,,,CHILD-PARENT,2.0,11.3,JEFF corpus,right_only
,PEDICULUS,POLYPHEMUS,,,,PARENT-CHILD,1.0,13.41,JEFF corpus,right_only
,PARTITUS,POMACENTRUS,,,,CHILD-PARENT,1.0,13.41,JEFF corpus,right_only
,INUTES,POMATOSCHISTUS,,,,PARENT-CHILD,1.0,11.99,JEFF corpus,right_only
,NIGRORNUCULATUS,POMOXIS,,,,PARENT-CHILD,1.0,10.54,JEFF corpus,right_only
,ALBA,POPULUS,,,,PARENT-CHILD,1.0,13.41,JEFF corpus,right_only
,PLATANUS,POPULUS,,,,PARENT-CHILD,1.0,13.41,JEFF corpus,right_only
,ANNULARIS,PORNOXIS,,,,CHILD-PARENT,1.0,11.19,JEFF corpus,right_only
,NIGROMACULATUS,PORNOXIS,,,,CHILD-PARENT,1.0,11.09,JEFF corpus,right_only
,ILLINOENSIS,POTAMOGETON,,,,PARENT-CHILD,2.0,13.19,JEFF corpus,right_only
,CLARCII,PROCAMBARUS,,,,PARENT-CHILD,1.0,11.54,JEFF corpus,right_only
,CLARKII,PROCAMBARUS,,,,PARENT-CHILD,9.0,13.41,JEFF corpus,right_only
,OSTEICHTHYES,PROMELAS,,,,PARENT-CHILD,1.0,13.99,JEFF corpus,right_only
,WILLIAMSONI,PROPOSIUM,,,,CHILD-PARENT,1.0,11.41,JEFF corpus,right_only
,MARMORATUS,PROTERORCHINUS,,,,CHILD-PARENT,1.0,9.5,JEFF corpus,right_only
,MELANOSTOMUS,PROTERORHINUS,,,,PARENT-CHILD,1.0,8.65,JEFF corpus,right_only
,MAREANA,PROTOTROCTES,,,,PARENT-CHILD,5.0,13.99,JEFF corpus,right_only
,MAYLANDIA,PSEUDOTROPHEUS,,,,PARENT-CHILD,1.0,13.0,JEFF corpus,right_only
,ZEBRA,PSEUDOTROPHEUS,,,,PARENT-CHILD,2.0,13.41,JEFF corpus,right_only
,PERUGIA,PUNCTATUM,,,,PARENT-CHILD,3.0,13.41,JEFF corpus,right_only
,ETHEOSTOMA,PUNCTULATUS,,,,PARENT-CHILD,1.0,12.41,JEFF corpus,right_only
,SALMO,PUNGITIUS,,,,PARENT-CHILD,1.0,12.41,JEFF corpus,right_only
,PUNGITIUS,PUNGITUS,,,,CHILD-PARENT,1.0,9.35,JEFF corpus,right_only
,PUNGITIUS,PYGOSTEUS,,,,PARENT-CHILD,2.0,10.27,JEFF corpus,right_only
,PUNGITUS,PYGOSTEUS,,,,PARENT-CHILD,2.0,13.41,JEFF corpus,right_only
,MORONE,PYLODICTIS,,,,PARENT-CHILD,2.0,11.91,JEFF corpus,right_only
,OLI,PYLODICTIS,,,,PARENT-CHILD,1.0,11.54,JEFF corpus,right_only
,ILEX,QUERCUS,,,,PARENT-CHILD,1.0,13.41,JEFF corpus,right_only
,POPULUS,QUERCUS,,,,PARENT-CHILD,1.0,13.41,JEFF corpus,right_only
,POECILIIDAE,RETICULATA,,,,PARENT-CHILD,1.0,13.0,JEFF corpus,right_only
,OSCULUS,RHINICHTHYES,,,,CHILD-PARENT,1.0,11.67,JEFF corpus,right_only
,CYPRINIDAE,RHODEUS,,,,PARENT-CHILD,2.0,10.35,JEFF corpus,right_only
,SALIX,RIVER,,,,CHILD-PARENT,1.0,10.75,JEFF corpus,right_only
,CLADOCERA,ROTIFERA,,,,PARENT-CHILD,1.0,11.99,JEFF corpus,right_only
,PROTOZOA,ROTIFERA,,,,PARENT-CHILD,1.0,13.41,JEFF corpus,right_only
,CENTRARCHIDAE,RUPESTRIS,,,,PARENT-CHILD,2.0,13.41,JEFF corpus,right_only
,RUTILIS,RUTILIS,,,,PARENT-CHILD,2.0,13.41,JEFF corpus,right_only
,RUTILUS,RUTILIS,,,,PARENT-CHILD,2.0,8.24,JEFF corpus,right_only
,RUTILUS,RUTILU,,,,PARENT-CHILD,1.0,7.27,JEFF corpus,right_only
,ALBURNUS,RUTILUS,,,,PARENT-CHILD,1.0,9.57,JEFF corpus,right_only
,BJOERKNA,RUTILUS,,,,PARENT-CHILD,1.0,9.75,JEFF corpus,right_only
,BRAMA,RUTILUS,,,,PARENT-CHILD,2.0,9.85,JEFF corpus,right_only
,CEPHALUS,RUTILUS,,,,PARENT-CHILD,1.0,8.81,JEFF corpus,right_only
,FLUVIATILIS,RUTILUS,,,,PARENT-CHILD,4.0,10.525,JEFF corpus,right_only
,LUCIUS,RUTILUS,,,,PARENT-CHILD,1.0,7.4,JEFF corpus,right_only
,PERCA,RUTILUS,,,,PARENT-CHILD,1.0,12.68,JEFF corpus,right_only
,RURILUS,RUTILUS,,,,PARENT-CHILD,1.0,7.32,JEFF corpus,right_only
,SALMO,RUTILUS,,,,PARENT-CHILD,2.0,9.1,JEFF corpus,right_only
,SERICEUS,RUTILUS,,,,PARENT-CHILD,1.0,9.83,JEFF corpus,right_only
,TINCA,RUTILUS,,,,PARENT-CHILD,1.0,9.53,JEFF corpus,right_only
,LATIFOLIA,SAGITTARIA,,,,PARENT-CHILD,1.0,13.41,JEFF corpus,right_only
,LINNAEUS,SALAR,,,,PARENT-CHILD,3.0,9.58,JEFF corpus,right_only
,ALNUS,SALIX,,,,PARENT-CHILD,1.0,13.99,JEFF corpus,right_only
,GAIRDNERI,SALMO,,,,PARENT-CHILD,53.0,10.18,JEFF corpus,right_only
,GAIRDNERII,SALMO,,,,CHILD-PARENT,1.0,4.5,JEFF corpus,right_only
,LINNAEUS,SALMO,,,,PARENT-CHILD,17.0,8.47,JEFF corpus,right_only
,MYKISS,SALMO,,,,CHILD-PARENT,2.0,5.29,JEFF corpus,right_only
,ONCORHYNCHUS,SALMO,,,,PARENT-CHILD,5.0,6.82,JEFF corpus,right_only
,ARTEDI,SALMONIDAE,,,,PARENT-CHILD,1.0,10.24,JEFF corpus,right_only
,CENTRARCHIDAE,SALMONIDAE,,,,PARENT-CHILD,1.0,10.75,JEFF corpus,right_only
,HOYI,SALMONIDAE,,,,PARENT-CHILD,1.0,10.35,JEFF corpus,right_only
,SALMONIDAE,SALMONIDAE,,,,PARENT-CHILD,3.0,11.72,JEFF corpus,right_only
,SILURIDAE,SALMONIDAE,,,,PARENT-CHILD,1.0,10.82,JEFF corpus,right_only
,UMBRIDAE,SALMONIDAE,,,,PARENT-CHILD,3.0,12.33,JEFF corpus,right_only
,CARPIODES,SALVELINUS,,,,CHILD-PARENT,1.0,13.0,JEFF corpus,right_only
,CYPRINUS,SALVELINUS,,,,CHILD-PARENT,1.0,13.0,JEFF corpus,right_only
,LINNEAUS,SALVELINUS,,,,PARENT-CHILD,2.0,6.22,JEFF corpus,right_only
,WILLUGHBII,SALVELINUS,,,,PARENT-CHILD,4.0,7.23,JEFF corpus,right_only
,CANADENSE,SANDER,,,,PARENT-CHILD,1.0,8.87,JEFF corpus,right_only
,VITREUM,SANDER,,,,PARENT-CHILD,2.0,9.56,JEFF corpus,right_only
,ERYTHROPH,SCARDINIUS,,,,PARENT-CHILD,2.0,10.82,JEFF corpus,right_only
,ERYTHROPHTALMUS,SCARDINIUS,,,,PARENT-CHILD,3.0,11.37,JEFF corpus,right_only
,ERYTHROPHTHALMUS,SCARDINUS,,,,PARENT-CHILD,3.0,11.3,JEFF corpus,right_only
,PUNGITIUS,SCHISTOCEPHALUS,,,,CHILD-PARENT,2.0,9.93,JEFF corpus,right_only
,GRUNNIENS,SCIAENIDAE,,,,PARENT-CHILD,1.0,11.83,JEFF corpus,right_only
,MAXIMUS,SCOPHTHALMUS,,,,PARENT-CHILD,4.0,13.99,JEFF corpus,right_only
,GAIRDNERI,SDMO,,,,PARENT-CHILD,2.0,10.16,JEFF corpus,right_only
,MELANOSTOMUS,SEMILUNARIS,,,,PARENT-CHILD,1.0,8.85,JEFF corpus,right_only
,CEPHALUS,SERICEUS,,,,CHILD-PARENT,1.0,9.0,JEFF corpus,right_only
,CYPRINIDAE,SERICEUS,,,,CHILD-PARENT,2.0,11.91,JEFF corpus,right_only
,LUCIOPERCA,SFIZOSTEDION,,,,CHILD-PARENT,1.0,8.76,JEFF corpus,right_only
,AFFINIS,SHUMARDI,,,,PARENT-CHILD,1.0,9.48,JEFF corpus,right_only
,2011A,SICYDIINAE,,,,PARENT-CHILD,1.0,11.83,JEFF corpus,right_only
,2011B,SICYDIINAE,,,,PARENT-CHILD,1.0,11.83,JEFF corpus,right_only
,ET,SICYDIINAE,,,,PARENT-CHILD,1.0,11.83,JEFF corpus,right_only
,GENUS,SICYDIINAE,,,,PARENT-CHILD,1.0,11.67,JEFF corpus,right_only
,KEITH,SICYDIINAE,,,,PARENT-CHILD,2.0,12.41,JEFF corpus,right_only
,LAGOCEPHALUS,SICYDIINAE,,,,PARENT-CHILD,1.0,9.12,JEFF corpus,right_only
,LORD,SICYDIINAE,,,,PARENT-CHILD,1.0,11.83,JEFF corpus,right_only
,SICYOPTERUS,SICYDIINAE,,,,PARENT-CHILD,1.0,13.41,JEFF corpus,right_only
,SPECIE,SICYDIINAE,,,,PARENT-CHILD,1.0,11.41,JEFF corpus,right_only
,ANTILLARUM,SICYDIUM,,,,PARENT-CHILD,4.0,12.19,JEFF corpus,right_only
,PERUGIA,SICYDIUM,,,,PARENT-CHILD,3.0,11.67,JEFF corpus,right_only
,EXTRANEUS,SICYOPTERUS,,,,PARENT-CHILD,1.0,8.54,JEFF corpus,right_only
,AGENEIOSUS,SILURIFORMES,,,,PARENT-CHILD,1.0,12.68,JEFF corpus,right_only
,HEMISORUBIM,SILURIFORMES,,,,PARENT-CHILD,1.0,12.68,JEFF corpus,right_only
,MAGOI,SILURIFORMES,,,,PARENT-CHILD,1.0,12.68,JEFF corpus,right_only
,PLATYRHYNCHOS,SILURIFORMES,,,,PARENT-CHILD,1.0,12.68,JEFF corpus,right_only
,LINNAEUS,SILURUS,,,,PARENT-CHILD,1.0,7.81,JEFF corpus,right_only
,DIPTERA,SIMULIIDAE,,,,PARENT-CHILD,1.0,11.54,JEFF corpus,right_only
,EPHEMEROPTERA,SIMULIIDAE,,,,PARENT-CHILD,1.0,11.83,JEFF corpus,right_only
,RUTILUS,SOREX,,,,CHILD-PARENT,1.0,12.19,JEFF corpus,right_only
,SYLVATICA,SOREX,,,,CHILD-PARENT,1.0,13.0,JEFF corpus,right_only
,THYMALLUS,SOUFFIA,,,,PARENT-CHILD,1.0,8.82,JEFF corpus,right_only
,ERECTUM,SPARGANIUM,,,,PARENT-CHILD,1.0,13.99,JEFF corpus,right_only
,MUGILIDAE,SPARIDAE,,,,PARENT-CHILD,1.0,13.99,JEFF corpus,right_only
,FLABELLARE,SPECTABILE,,,,PARENT-CHILD,1.0,10.68,JEFF corpus,right_only
,GRUNNIENS,SPECTABILE,,,,PARENT-CHILD,1.0,11.67,JEFF corpus,right_only
,HYBOPSIS,SPILOPTERA,,,,PARENT-CHILD,1.0,13.0,JEFF corpus,right_only
,ALBURNOIDES,SQUALIUS,,,,PARENT-CHILD,1.0,10.19,JEFF corpus,right_only
,BARBUS,SQUALIUS,,,,PARENT-CHILD,1.0,10.19,JEFF corpus,right_only
,PELOPONNENSIS,SQUALIUS,,,,PARENT-CHILD,1.0,10.19,JEFF corpus,right_only
,RUTILUS,SQUALIUS,,,,PARENT-CHILD,1.0,7.1,JEFF corpus,right_only
,CANADENSE,STIZOSTEDION,,,,PARENT-CHILD,2.0,9.95,JEFF corpus,right_only
,LUCIOPERCA,STIZOSTEDION,,,,PARENT-CHILD,44.0,13.36,JEFF corpus,right_only
,VITREUM,STIZOSTEDION,,,,PARENT-CHILD,16.0,12.62,JEFF corpus,right_only
,VOLGENSIS,STIZOSTEDION,,,,PARENT-CHILD,1.0,9.0,JEFF corpus,right_only
,LUCIOPERCA,STIZOSTEDIUM,,,,PARENT-CHILD,2.0,9.75,JEFF corpus,right_only
,VITREUM,STIZOSTEDON,,,,CHILD-PARENT,1.0,10.6,JEFF corpus,right_only
,VITREUM,STIZOTEDION,,,,CHILD-PARENT,1.0,10.6,JEFF corpus,right_only
,ANOMALUM,STREAM,,,,CHILD-PARENT,3.0,12.68,JEFF corpus,right_only
,CAMPOSTOMA,STREAM,,,,CHILD-PARENT,3.0,12.68,JEFF corpus,right_only
,CHONDROSTOMA,STUDY,,,,CHILD-PARENT,1.0,11.19,JEFF corpus,right_only
,GUIRDNERI,SULMO,,,,PARENT-CHILD,9.0,13.53,JEFF corpus,right_only
,TRUTTA,SULMO,,,,PARENT-CHILD,7.0,8.3,JEFF corpus,right_only
,ALPINUS,SULVELINUS,,,,PARENT-CHILD,1.0,6.06,JEFF corpus,right_only
,MERIALUEILLA,SUOMEN,,,,PARENT-CHILD,1.0,13.99,JEFF corpus,right_only
,GLANIS,TAENIA,,,,PARENT-CHILD,1.0,11.19,JEFF corpus,right_only
,CAROLINAE,TALLAPOOSA,,,,CHILD-PARENT,1.0,11.67,JEFF corpus,right_only
,ANGUILLIDAE,TELEOSTEI,,,,PARENT-CHILD,1.0,11.09,JEFF corpus,right_only
,CHARACIDAE,TELEOSTEI,,,,PARENT-CHILD,1.0,10.82,JEFF corpus,right_only
,CHRENUCHIDAE,TELEOSTEI,,,,PARENT-CHILD,1.0,11.09,JEFF corpus,right_only
,CICHLIDAE,TELEOSTEI,,,,PARENT-CHILD,1.0,10.91,JEFF corpus,right_only
,COBITIDAE,TELEOSTEI,,,,PARENT-CHILD,1.0,11.09,JEFF corpus,right_only
,COTTIDAE,TELEOSTEI,,,,PARENT-CHILD,1.0,11.09,JEFF corpus,right_only
,CYPRINIDAE,TELEOSTEI,,,,PARENT-CHILD,5.0,12.51,JEFF corpus,right_only
,GOBIIDAE,TELEOSTEI,,,,PARENT-CHILD,1.0,10.82,JEFF corpus,right_only
,OSTEOGLOSSIDAE,TELEOSTEI,,,,PARENT-CHILD,2.0,11.83,JEFF corpus,right_only
,SANDER,TELEOSTEI,,,,PARENT-CHILD,1.0,12.41,JEFF corpus,right_only
,VITREUS,TELEOSTEI,,,,PARENT-CHILD,1.0,12.41,JEFF corpus,right_only
,THYMALLUS,TELESTES,,,,PARENT-CHILD,1.0,8.81,JEFF corpus,right_only
,LEPIDOPTERA,TETRIX,,,,CHILD-PARENT,1.0,12.41,JEFF corpus,right_only
,CATOSTOMIDAE,TEXANUS,,,,PARENT-CHILD,1.0,13.0,JEFF corpus,right_only
,VIGILAX,TEXANUS,,,,PARENT-CHILD,1.0,11.54,JEFF corpus,right_only
,THYMALLUS,THAMALLUS,,,,CHILD-PARENT,1.0,8.82,JEFF corpus,right_only
,LINNAEUS,THYMALLUS,,,,PARENT-CHILD,2.0,7.575,JEFF corpus,right_only
,SALMONIDAE,THYMALLUS,,,,PARENT-CHILD,2.0,11.75,JEFF corpus,right_only
,TINCA,THYMALLUS,,,,PARENT-CHILD,4.0,9.85,JEFF corpus,right_only
,ARCTICUS,THYMALUS,,,,CHILD-PARENT,1.0,9.83,JEFF corpus,right_only
,COLEOPTERA,THYSANOPTERA,,,,PARENT-CHILD,1.0,13.0,JEFF corpus,right_only
,MOSSAMBICA,TILAPIA,,,,PARENT-CHILD,1.0,11.09,JEFF corpus,right_only
,NILOTICA,TILAPIA,,,,PARENT-CHILD,3.0,12.49,JEFF corpus,right_only
,DELINEATUS,TINCA,,,,PARENT-CHILD,1.0,11.54,JEFF corpus,right_only
,ERYTHROPHTHALMUS,TINCA,,,,PARENT-CHILD,1.0,9.67,JEFF corpus,right_only
,LUCIUS,TINCA,,,,PARENT-CHILD,1.0,7.47,JEFF corpus,right_only
,PHOXINUS,TINCA,,,,PARENT-CHILD,1.0,9.16,JEFF corpus,right_only
,CHIRONOMIDAE,TRICHOPTERA,,,,PARENT-CHILD,1.0,11.0,JEFF corpus,right_only
,DIPTERA,TRICHOPTERA,,,,PARENT-CHILD,2.0,11.61,JEFF corpus,right_only
,EPHEMEROPTERA,TRICHOPTERA,,,,PARENT-CHILD,1.0,10.75,JEFF corpus,right_only
,LEPIDOPTERA,TRICHOPTERA,,,,PARENT-CHILD,1.0,10.91,JEFF corpus,right_only
,MEGALOPTERA,TRICHOPTERA,,,,PARENT-CHILD,1.0,11.19,JEFF corpus,right_only
,MOLLUSCA,TRICHOPTERA,,,,PARENT-CHILD,1.0,11.19,JEFF corpus,right_only
,ODONATA,TRICHOPTERA,,,,PARENT-CHILD,2.0,11.67,JEFF corpus,right_only
,TRICHOPTERA,TRICHOPTERA,,,,PARENT-CHILD,3.0,11.63,JEFF corpus,right_only
,HAASI,TRUTTA,,,,CHILD-PARENT,1.0,10.41,JEFF corpus,right_only
,LINNAEUS,TRUTTA,,,,PARENT-CHILD,14.0,11.67,JEFF corpus,right_only
,MYKISS,TRUTTA,,,,CHILD-PARENT,1.0,7.05,JEFF corpus,right_only
,THYMALLUS,TRUTTA,,,,CHILD-PARENT,1.0,8.54,JEFF corpus,right_only
,LATIFOLIA,TYPHA,,,,PARENT-CHILD,1.0,13.41,JEFF corpus,right_only
,VULGARIS,UTRICULARIA,,,,CHILD-PARENT,1.0,12.68,JEFF corpus,right_only
,AMERICUNA,VALLISNERIA,,,,PARENT-CHILD,3.0,13.99,JEFF corpus,right_only
,CYPRINIFORMES,VENUSTA,,,,PARENT-CHILD,1.0,13.99,JEFF corpus,right_only
,BAY,VICTORIA,,,,PARENT-CHILD,1.0,12.41,JEFF corpus,right_only
,ISLAND,VICTORIA,,,,PARENT-CHILD,1.0,13.0,JEFF corpus,right_only
,NYEREREI,VICTORIA,,,,PARENT-CHILD,1.0,11.41,JEFF corpus,right_only
,ESOX,VISON,,,,PARENT-CHILD,1.0,11.99,JEFF corpus,right_only
,LUCIUS,VISON,,,,PARENT-CHILD,1.0,11.99,JEFF corpus,right_only
,HIODON,VITREUM,,,,PARENT-CHILD,1.0,11.99,JEFF corpus,right_only
,CANADENSIS,VITREUS,,,,PARENT-CHILD,1.0,10.82,JEFF corpus,right_only
,PERCINA,VOLUCELLUS,,,,PARENT-CHILD,1.0,11.99,JEFF corpus,right_only
,SULVELINUS,WATER,,,,CHILD-PARENT,1.0,11.67,JEFF corpus,right_only
,HYBOPSIS,WHIPPLEI,,,,PARENT-CHILD,1.0,13.0,JEFF corpus,right_only
,CALLITRICHE,ZANNICHELLIA,,,,CHILD-PARENT,1.0,13.99,JEFF corpus,right_only
